date	h	m	sonde	year	foF2	foF1	M(D)	MUF(D)	fmin	foEs	fminF	fminE	foE	fxI	h'F	h'F2	h'E	h'Es	hmE	yE	QF	QE	DownF	DownE	DownEs	FF	FE	D	fMUF	h'(fMUF)	delta_foF2	foEp	f(h'F)	f(h'F2)	foF1p	peak height of F2 layer	peak height of F1 layer	zhalfNm	foF2p	fminEs	yF2	yF1	TEC	scale F2	B0	B1	D1	foEa	h'Ea	foP	h'P	fbEs	Type Es
2016-03-17	22	0	KB548	2016	6.3			3.6	1.7	2.5																		3000.0																									
2016-03-17	23	0	KB548	2016	7.3			3.5	1.8																			3000.0																									
2016-03-18	0	0	KB548	2016	7.2			3.5	2.1	2.5																		3000.0																									
2016-03-18	1	0	KB548	2016	8.1			3.5	2.1																			3000.0																									
2016-03-18	2	0	KB548	2016	7.9			3.5	2.6																			3000.0																									
2016-03-18	3	0	KB548	2016	7.5			3.2	2.8	4.2																		3000.0																									
2016-03-18	4	0	KB548	2016	8.2			3.3	2.6	3.1																		3000.0																									
2016-03-18	5	0	KB548	2016	8.6			3.3	2.6	3.0																		3000.0																									
2016-03-18	6	0	KB548	2016	8.0			3.5	2.9	3.1																		3000.0																									
2016-03-18	7	0	KB548	2016	7.0			3.5	2.0																			3000.0																									
2016-03-18	8	0	KB548	2016	6.1			3.4	1.9																			3000.0																									
2016-03-18	9	0	KB548	2016	6.3			3.3	2.0																			3000.0																									
2016-03-18	10	0	KB548	2016	6.7			3.2	1.5																			3000.0																									
2016-03-18	11	0	KB548	2016	6.7			3.4	1.5																			3000.0																									
2016-03-18	12	0	KB548	2016	5.4			3.2	1.5																			3000.0																									
2016-03-18	13	0	KB548	2016	5.2			3.0	1.6																			3000.0																									
2016-03-18	14	0	KB548	2016	5.1			2.8	1.5																			3000.0																									
2016-03-18	15	0	KB548	2016	4.8			2.9																				3000.0																									
2016-03-18	16	0	KB548	2016	4.9			2.9	1.5																			3000.0																									
2016-03-18	17	0	KB548	2016	4.8			3.3	1.5																			3000.0																									
2016-03-18	18	0	KB548	2016	3.9			3.4	1.7																			3000.0																									
2016-03-18	19	0	KB548	2016	3.5			3.2	1.5																			3000.0																									
2016-03-18	20	0	KB548	2016	3.0			3.2	1.5																			3000.0																									
2016-03-18	21	0	KB548	2016	3.8			3.4	1.8																			3000.0																									
2016-03-18	22	0	KB548	2016	5.6			3.6	2.0																			3000.0																									
2016-03-18	23	0	KB548	2016	6.4			3.5	1.5	2.6																		3000.0																									
2016-03-19	0	0	KB548	2016	7.4			3.4	1.7	3.0																		3000.0																									
2016-03-19	1	0	KB548	2016	9.0			3.5	1.9																			3000.0																									
2016-03-19	2	0	KB548	2016	8.2			3.5	2.8	4.9																		3000.0																									
2016-03-19	3	0	KB548	2016	8.2			3.5	2.0																			3000.0																									
2016-03-19	4	0	KB548	2016	7.9			3.4	2.2																			3000.0																									
2016-03-19	5	0	KB548	2016	7.1			3.4	2.6																			3000.0																									
2016-03-19	6	0	KB548	2016	7.2			3.5	2.6	3.0																		3000.0																									
2016-03-19	7	0	KB548	2016	7.2			3.4	2.0	2.7																		3000.0																									
2016-03-19	8	0	KB548	2016	6.8			3.4																				3000.0																									
2016-03-21	6	0	KB548	2016	7.7			3.6	1.9																			3000.0																									
2016-03-21	7	0	KB548	2016	6.8			3.2	1.7	3.0																		3000.0																									
2016-03-21	8	0	KB548	2016	6.9			3.5	1.8	3.0																		3000.0																									
2016-03-21	9	0	KB548	2016	6.2			3.5	1.7																			3000.0																									
2016-03-21	10	0	KB548	2016	5.5			3.0																				3000.0																									
2016-03-21	11	0	KB548	2016	5.0			3.0	1.5																			3000.0																									
2016-03-21	13	0	KB548	2016	4.7			3.2	1.5	2.8																		3000.0																									
2016-03-21	14	0	KB548	2016	5.0			2.9	1.5																			3000.0																									
2016-03-21	15	0	KB548	2016	4.5			2.7																				3000.0																									
2016-03-21	16	0	KB548	2016	5.0			2.7																				3000.0																									
2016-03-22	7	0	KB548	2016	7.0			3.5	1.7	2.7																		3000.0																									
2016-03-22	8	0	KB548	2016	7.0			3.5	1.5	2.0																		3000.0																									
2016-03-22	9	0	KB548	2016	6.3			3.5	1.5	1.9																		3000.0																									
2016-03-22	10	0	KB548	2016	5.3			3.3	1.5																			3000.0																									
2016-03-22	11	0	KB548	2016	5.6			3.1	1.5																			3000.0																									
2016-03-22	12	0	KB548	2016	5.4			3.2																				3000.0																									
2016-03-22	13	0	KB548	2016	5.0			2.8	1.5																			3000.0																									
2016-03-22	14	0	KB548	2016	4.4			2.9	1.7																			3000.0																									
2016-03-22	15	0	KB548	2016	4.2			2.9																				3000.0																									
2016-03-22	16	0	KB548	2016	4.0			2.8																				3000.0																									
2016-03-23	13	0	KB548	2016	4.5			3.1																				3000.0																									
2016-03-23	14	0	KB548	2016	4.6			2.9																				3000.0																									
2016-03-23	15	0	KB548	2016	4.2			3.0																				3000.0																									
2016-03-23	16	0	KB548	2016	4.3			3.0																				3000.0																									
2016-03-24	7	0	KB548	2016	6.3			3.4	2.2																			3000.0																									
2016-03-24	8	0	KB548	2016	6.4			3.4	1.9																			3000.0																									
2016-03-24	9	0	KB548	2016	6.3			3.4	2.0																			3000.0																									
2016-03-24	10	0	KB548	2016	6.0			3.2	1.4																			3000.0																									
2016-03-24	11	0	KB548	2016	5.7			3.3	1.8																			3000.0																									
2016-03-24	12	0	KB548	2016	5.2			3.1	1.6																			3000.0																									
2016-03-24	13	0	KB548	2016	4.9			2.9	2.1																			3000.0																									
2016-03-24	14	0	KB548	2016	4.9			3.1																				3000.0																									
2016-03-24	15	0	KB548	2016	4.8			3.0																				3000.0																									
2016-03-24	16	0	KB548	2016	4.7			3.1																				3000.0																									
2016-03-24	17	0	KB548	2016	4.5			3.1	1.4																			3000.0																									
2016-03-24	18	0	KB548	2016	4.6			2.9	1.5																			3000.0																									
2016-03-24	19	0	KB548	2016	4.1			3.3	1.5																			3000.0																									
2016-03-24	20	0	KB548	2016	3.8			3.3	1.9																			3000.0																									
2016-03-24	21	0	KB548	2016	4.2			3.7	1.8																			3000.0																									
2016-03-24	22	0	KB548	2016	5.2			3.6	1.5																			3000.0																									
2016-03-24	23	0	KB548	2016	6.1			3.6	1.9	2.7																		3000.0																									
2016-03-25	0	0	KB548	2016	6.7			3.4	1.6	2.9																		3000.0																									
2016-03-25	1	0	KB548	2016	6.8			3.5	1.7	3.1																		3000.0																									
2016-03-25	2	0	KB548	2016	7.3			3.5	2.8	3.0																		3000.0																									
2016-03-25	3	0	KB548	2016	7.0			3.3	2.2																			3000.0																									
2016-03-25	4	0	KB548	2016	7.6			3.4	1.9																			3000.0																									
2016-03-25	5	0	KB548	2016	7.4			3.4	2.6																			3000.0																									
2016-03-25	6	0	KB548	2016	6.8			3.6	2.4																			3000.0																									
2016-03-25	7	0	KB548	2016	6.2			3.5	1.9	2.9																		3000.0																									
2016-03-25	8	0	KB548	2016	6.4			3.4	1.8	2.1																		3000.0																									
2016-03-25	9	0	KB548	2016	6.2			3.5	1.8																			3000.0																									
2016-03-25	10	0	KB548	2016	5.6			3.3	1.5																			3000.0																									
2016-03-25	11	0	KB548	2016	5.5			3.1	1.5																			3000.0																									
2016-03-25	12	0	KB548	2016	5.4			3.1	1.6																			3000.0																									
2016-03-25	13	0	KB548	2016	4.7			3.1																				3000.0																									
2016-03-25	14	0	KB548	2016	4.5			3.1																				3000.0																									
2016-03-25	15	0	KB548	2016	4.5			3.0																				3000.0																									
2016-03-25	16	0	KB548	2016	4.2			3.1	1.5																			3000.0																									
2016-03-25	17	0	KB548	2016	4.2			3.0	1.7																			3000.0																									
2016-03-25	18	0	KB548	2016	3.9			3.2	1.6																			3000.0																									
2016-03-25	19	0	KB548	2016	3.9			3.1	1.6																			3000.0																									
2016-03-25	20	0	KB548	2016	3.7			3.2	1.6																			3000.0																									
2016-03-25	21	0	KB548	2016	4.4			3.6	1.9																			3000.0																									
2016-03-25	22	0	KB548	2016	5.2			3.6	1.6																			3000.0																									
2016-03-25	23	0	KB548	2016	5.4			3.6	1.8																			3000.0																									
2016-03-26	0	0	KB548	2016	6.0			3.5	2.0	2.8																		3000.0																									
2016-03-26	1	0	KB548	2016	6.3			3.5	1.8																			3000.0																									
2016-03-26	2	0	KB548	2016	6.9			3.5	2.6																			3000.0																									
2016-03-26	3	0	KB548	2016	6.5			3.6	2.0																			3000.0																									
2016-03-26	4	0	KB548	2016	6.6			3.5	2.5																			3000.0																									
2016-03-26	5	0	KB548	2016	6.2			3.5	1.9																			3000.0																									
2016-03-26	6	0	KB548	2016	6.6			3.3	2.5																			3000.0																									
2016-03-26	7	0	KB548	2016	6.1			3.5																				3000.0																									
2016-03-26	8	0	KB548	2016	6.0			3.5	1.6																			3000.0																									
2016-03-26	9	0	KB548	2016	6.2			3.4	1.7	1.9																		3000.0																									
2016-03-26	10	0	KB548	2016	6.7			3.4	1.5																			3000.0																									
2016-03-26	11	0	KB548	2016	5.9			3.2	1.7																			3000.0																									
2016-03-26	12	0	KB548	2016	5.4			3.2	1.5																			3000.0																									
2016-03-26	13	0	KB548	2016	4.8			3.2	1.4	2.8																		3000.0																									
2016-03-26	14	0	KB548	2016	4.7			2.9	1.5																			3000.0																									
2016-03-26	15	0	KB548	2016	4.6			3.1																				3000.0																									
2016-03-26	16	0	KB548	2016	4.5			2.9	1.6	2.4																		3000.0																									
2016-03-26	17	0	KB548	2016	4.4			3.1	1.7																			3000.0																									
2016-03-26	18	0	KB548	2016	4.4			3.0	2.0																			3000.0																									
2016-03-26	19	0	KB548	2016	4.5			3.1	1.5																			3000.0																									
2016-03-26	20	0	KB548	2016	4.3			3.3	1.5																			3000.0																									
2016-03-26	21	0	KB548	2016	5.1			3.6	1.7																			3000.0																									
2016-03-26	22	0	KB548	2016	5.0			3.5	1.7																			3000.0																									
2016-03-26	23	0	KB548	2016	5.9			3.5	1.8																			3000.0																									
2016-03-27	0	0	KB548	2016	5.6			3.4	2.1																			3000.0																									
2016-03-27	1	0	KB548	2016	7.0			3.5	2.2	2.8																		3000.0																									
2016-03-27	2	0	KB548	2016	7.2			3.5	2.8	3.2																		3000.0																									
2016-03-27	3	0	KB548	2016	7.0			3.5	2.8																			3000.0																									
2016-03-27	4	0	KB548	2016	6.7			3.5	2.6																			3000.0																									
2016-03-27	5	0	KB548	2016	6.4			3.4	2.6																			3000.0																									
2016-03-27	6	0	KB548	2016	6.8			3.3	2.0																			3000.0																									
2016-03-27	7	0	KB548	2016	6.5			3.4	1.7																			3000.0																									
2016-03-27	8	0	KB548	2016	6.2			3.3	1.9																			3000.0																									
2016-03-27	9	0	KB548	2016	6.8			3.4	1.9																			3000.0																									
2016-03-27	10	0	KB548	2016	6.8			3.2	1.5																			3000.0																									
2016-03-27	11	0	KB548	2016	6.5			3.1	1.9																			3000.0																									
2016-03-27	12	0	KB548	2016	6.1			3.3																				3000.0																									
2016-03-27	13	0	KB548	2016	5.2			3.1																				3000.0																									
2016-03-27	14	0	KB548	2016	5.1			3.0																				3000.0																									
2016-03-27	15	0	KB548	2016	4.9			3.0																				3000.0																									
2016-03-27	16	0	KB548	2016	4.8			3.0																				3000.0																									
2016-03-27	17	0	KB548	2016	4.7			2.9	1.5																			3000.0																									
